"stateroute","stops","scale","dir_all","dir_core","trend_tmax","trend_tmin","country","common_label","max_lc","countrynum","statenum","route","routename","active","latitude","longitude","stratum","bcr","landtypeid","routetypeid","routetypedetailid"
33208,"26-50",0.5,0.359791078800625,0.39436150286748,0.0360992532646174,0.155748205883884,"US","Forest",-0.026550084805126,840,33,208,"BURGDORF",1,45.3420792,-115.9475939,64,10,0,1,1
33209,"1-25",0.5,0.435868025954348,0.506091581405253,0.0811771724524804,0.101451840146843,"US","Shrubland",0.0054899242678496,840,33,209,"COBALT",1,45.0778394,-114.0119991,64,10,0,1,1
33209,"26-50",0.5,0.370134131745133,0.427577514279868,0.0839124833603126,0.107248295127464,"US","Shrubland",0.00827435410552965,840,33,209,"COBALT",1,45.0778394,-114.0119991,64,10,0,1,1
33211,"1-25",0.5,0.335494675925219,0.33790007330733,0.0698906051575384,0.0469846224626166,"US","Shrubland",-0.0157458586246112,840,33,211,"CRANE CREEK",1,44.1957002,-116.5087254,89,10,0,1,1
33211,"26-50",0.5,0.427476706434773,0.437113158202272,0.0755844757173332,0.0559774373710818,"US","Grasslands",0.0130217407877137,840,33,211,"CRANE CREEK",1,44.1957002,-116.5087254,89,10,0,1,1
33212,"1-25",0.5,0.363479061706083,0.352879781356448,0.0979395705131191,0.166608912227737,"US","Forest",-0.0141527986647056,840,33,212,"YELLOW PINE",1,44.9600847,-115.4933479,64,10,0,1,1
33212,"26-50",0.5,0.388166536298035,0.374250316916568,0.100264700916723,0.156183335739169,"US","Forest",-0.0112001730230546,840,33,212,"YELLOW PINE",1,44.9600847,-115.4933479,64,10,0,1,1
33214,"1-25",0.5,0.318589640205103,0.356236721370376,0.0732634405997459,0.0522092776031845,"US","Shrubland",0.00628659041880408,840,33,214,"IRON SPRINGS",1,44.2330004,-113.3704824,65,9,0,1,1
33214,"26-50",0.5,0.355409275127831,0.372148572328296,0.0738093206801299,0.0338944660898469,"US","Shrubland",0.00673324957136552,840,33,214,"IRON SPRINGS",1,44.2330004,-113.3704824,65,9,0,1,1
33217,"1-25",0.5,0.36792237251881,0.382494592497615,0.0295573101409919,0.0474434070899918,"US","Grasslands",0.00355943690938976,840,33,217,"SILVER CITY",1,43.1584349,-116.5088281,89,9,0,1,1
33217,"26-50",0.5,0.363729550262104,0.36470160094961,0.00900338418374896,0.0449640985415083,"US","Grasslands",0.0048562962060458,840,33,217,"SILVER CITY",1,43.1584349,-116.5088281,89,9,0,1,1
33218,"1-25",0.5,0.391261728253361,0.405697838497663,0.0328303239316451,0.115067679226272,"US","Grasslands",0.00247601960812012,840,33,218,"FEATHERVILLE",1,43.4135132,-115.3610245,64,10,0,1,1
33218,"26-50",0.5,0.338526176628022,0.353262272374182,0.0308235004589053,0.107127940333873,"US","Forest",-0.00685583008112096,840,33,218,"FEATHERVILLE",1,43.4135132,-115.3610245,64,10,0,1,1
33220,"1-25",0.5,0.391232450796476,0.468187261365062,0.031117846247418,0.0256746806011767,"US","Shrubland",0.00799159870698852,840,33,220,"CAREY",1,43.3387265,-113.8743621,89,9,0,1,1
33220,"26-50",0.5,0.394948300486263,0.35947251852061,0.0340700735743087,0.0243140817745021,"US","Grasslands",0.00715925002011748,840,33,220,"CAREY",1,43.3387265,-113.8743621,89,9,0,1,1
33222,"1-25",0.5,0.354773016472537,0.386215536366625,0.0330309240307882,0.0904704393745688,"US","Wetlands",0.00684458309900005,840,33,222,"BATES",1,43.8248162,-111.2006106,65,9,0,1,1
33222,"26-50",0.5,0.394482107450399,0.399525486326298,0.0370155117084849,0.106690004009898,"US","Wetlands",0.00566797112320157,840,33,222,"BATES",1,43.8248162,-111.2006106,65,9,0,1,1
34001,"1-25",0.5,0.368545833811826,0.387795145360821,0.0511523734218552,0.0558158648031454,"US","Agricultural",-0.00176469030181832,840,34,1,"GUILFORD",1,42.2101956,-90.0603721,17,23,0,1,1
34001,"26-50",0.5,0.378876676147055,0.380675117019489,0.0467783282085861,0.0555748744480884,"US","Agricultural",-0.00236365370552888,840,34,1,"GUILFORD",1,42.2101956,-90.0603721,17,23,0,1,1
34002,"1-25",0.5,0.413104430255425,0.399310167696123,0.0589574530927413,0.0532417053983916,"US","Urban",0.0015912671238653,840,34,2,"MILL CREEK",1,42.1593177,-89.3321502,32,22,0,1,1
34002,"26-50",0.5,0.38441590944551,0.382049559796403,0.0515436318372458,0.0515069064328936,"US","Agricultural",-0.00201786839869548,840,34,2,"MILL CREEK",1,42.1593177,-89.3321502,32,22,0,1,1
34003,"1-25",0.5,0.401482554439152,0.414421087652857,0.0342535840094719,0.049770723358402,"US","Urban",0.00210814845826635,840,34,3,"HOLCOMB",1,42.0711057,-89.0756312,32,22,0,1,1
34003,"26-50",0.5,0.355975315376383,0.367825406986981,0.0431605877915305,0.0511646629344935,"US","Agricultural",-0.00257787854889588,840,34,3,"HOLCOMB",1,42.0711057,-89.0756312,32,22,0,1,1
34012,"1-25",0.5,0.379443343141794,0.392795007214782,0.0152949496239453,0.050076686048594,"US","Urban",0.00179879755115215,840,34,12,"COMPTON",1,41.6502254,-89.0175725,31,22,0,1,1
34012,"26-50",0.5,0.344720038411103,0.345010362773642,0.022867525039153,0.0490273938328685,"US","Urban",0.00355285480953302,840,34,12,"COMPTON",1,41.6502254,-89.0175725,31,22,0,1,1
34014,"1-25",0.5,0.400950140500576,0.405391266119027,0.0112925527399311,0.0559689127916258,"US","Urban",0.0115789778863368,840,34,14,"WAYNE",1,41.9335847,-88.1879809,31,22,0,1,1
34014,"26-50",0.5,0.431999525681387,0.45975985228209,0.0135887481066407,0.0586496850905352,"US","Urban",0.018994702122569,840,34,14,"WAYNE",1,41.9335847,-88.1879809,31,22,0,1,1
34020,"1-25",0.5,0.365639751006649,0.35384348447743,0.0471519507995512,0.0378872618756562,"US","Forest",-0.00247097201892972,840,34,20,"STILLWELL",1,40.2137205,-91.1829978,31,22,0,1,1
34020,"26-50",0.5,0.425944235232537,0.412991417112479,0.0456554898997594,0.0321025800558619,"US","Urban",0.00143576185876252,840,34,20,"STILLWELL",1,40.2137205,-91.1829978,31,22,0,1,1
34022,"1-25",0.5,0.380069165682461,0.392128704735197,0.0359877802499386,0.0269807264837361,"US","Urban",0.00101635813889917,840,34,22,"TERRE HAUTE",1,40.6514497,-90.9814019,32,22,0,1,1
34022,"26-50",0.5,0.374216534376841,0.382557437851426,0.0333146452168601,0.0248574917411598,"US","Forest",-0.00181346446519304,840,34,22,"TERRE HAUTE",1,40.6514497,-90.9814019,32,22,0,1,1
34023,"1-25",0.5,0.409117048575656,0.428037937883022,0.0305031715213066,0.0597076952865823,"US","Agricultural",-0.00278102412141016,840,34,23,"WILLIAMSFLD",1,40.9170762,-90.0331516,32,22,0,1,1
34023,"26-50",0.5,0.34051410396262,0.384195902686587,0.0287752031639168,0.0578062484340726,"US","Agricultural",-0.00267352698421152,840,34,23,"WILLIAMSFLD",1,40.9170762,-90.0331516,32,22,0,1,1
34024,"1-25",0.5,0.421945234058656,0.467434796442281,0.0268067119523793,0.0274534970833888,"US","Agricultural",-0.00216308323071028,840,34,24,"CAMERON",1,40.8602881,-90.5087794,32,22,0,1,1
34024,"26-50",0.5,0.437976982111332,0.425110570287883,0.0309789329415451,0.0255310250420272,"US","Urban",0.00162015514085156,840,34,24,"CAMERON",1,40.8602881,-90.5087794,32,22,0,1,1
34025,"1-25",0.5,0.364108172330216,0.387908279973902,0.0249609532224214,0.0624428728201462,"US","Agricultural",-0.0042591801602402,840,34,25,"BARTONVILLE",1,40.6004653,-89.6657014,31,22,0,1,1
34025,"26-50",0.5,0.351321533563876,0.381897416492486,0.0286994547494593,0.0597061882123849,"US","Agricultural",-0.00324388316527516,840,34,25,"BARTONVILLE",1,40.6004653,-89.6657014,31,22,0,1,1
34026,"1-25",0.5,0.428082306946407,0.449290302944225,0.0296115136171798,0.0607509272910437,"US","Agricultural",-0.00252858057747076,840,34,26,"MONICA",1,40.9305488,-89.7938841,32,22,0,1,1
34026,"26-50",0.5,0.405975670320412,0.428235067299491,0.0277142934289409,0.0589821495330112,"US","Agricultural",-0.00237243175293576,840,34,26,"MONICA",1,40.9305488,-89.7938841,32,22,0,1,1
34029,"1-25",0.5,0.466474128079383,0.477116751676686,0.0304241554086844,0.0442540734392233,"US","Agricultural",-0.00317153819528828,840,34,29,"MINONK",1,40.9275498,-88.95069,31,22,0,1,1
34029,"26-50",0.5,0.390168884261446,0.385465966638275,0.0339996353173863,0.0521549264930114,"US","Urban",0.00194808118309914,840,34,29,"MINONK",1,40.9275498,-88.95069,31,22,0,1,1
34030,"1-25",0.5,0.401168088192553,0.426550725799784,0.0157837807925111,0.035812064365377,"US","Agricultural",-0.0025795673762156,840,34,30,"MONTICELLO",1,40.0787817,-88.5584799,31,22,0,1,1
34030,"26-50",0.5,0.429587440916072,0.491360494036188,0.0248952238366046,0.0337735507129163,"US","Urban",0.00213520393265567,840,34,30,"MONTICELLO",1,40.0787817,-88.5584799,31,22,0,1,1
34031,"1-25",0.5,0.3962068492013,0.410999999560721,0.0350913946343274,0.0433058392247573,"US","Agricultural",-0.00230039829360508,840,34,31,"FAIRBURY",1,40.7143846,-88.5637682,31,22,0,1,1
34031,"26-50",0.5,0.361941036023302,0.381217614802856,0.0305271633419806,0.0400817176223777,"US","Agricultural",-0.0018731933692966,840,34,31,"FAIRBURY",1,40.7143846,-88.5637682,31,22,0,1,1
34036,"1-25",0.5,0.381967744205953,0.370240219447974,0.0307660493234653,0.0472256969064845,"US","Agricultural",-0.00297597844373048,840,34,36,"BLUFF SPGS",1,39.9897988,-90.3451209,31,22,0,1,1
34036,"26-50",0.5,0.423663440189505,0.430476895775289,0.0289896415793442,0.0485908602175615,"US","Agricultural",-0.0032092588815048,840,34,36,"BLUFF SPGS",1,39.9897988,-90.3451209,31,22,0,1,1
34038,"1-25",0.5,0.422637911316959,0.419196141914336,0.0394018646116891,0.0485055639667458,"US","Agricultural",-0.00304355426554744,840,34,38,"CONCORD",1,39.799577,-90.4109104,31,22,0,1,1
34038,"26-50",0.5,0.404347763448336,0.41333684595917,0.0393416253054237,0.0502923982330814,"US","Agricultural",-0.00418093810991184,840,34,38,"CONCORD",1,39.799577,-90.4109104,31,22,0,1,1
34041,"1-25",0.5,0.40500313178856,0.388490011743745,0.0252613075854969,0.0500788450498194,"US","Agricultural",-0.0029390055411274,840,34,41,"CLARKSDALE",1,39.4800841,-89.2690071,31,22,0,1,1
34041,"26-50",0.5,0.425865323898079,0.428165401853631,0.0276394367346701,0.0431317291212242,"US","Agricultural",-0.00187640901771336,840,34,41,"CLARKSDALE",1,39.4800841,-89.2690071,31,22,0,1,1
34042,"1-25",0.5,0.418976166347112,0.410688091464832,0.0275873683512025,0.0477400240143927,"US","Agricultural",-0.00225791927200588,840,34,42,"ROSAMOND",1,39.3998674,-89.2049844,31,22,0,1,1
34042,"26-50",0.5,0.380891517433008,0.386820559524841,0.0291404765672112,0.0417577976291633,"US","Agricultural",-0.002082666476599,840,34,42,"ROSAMOND",1,39.3998674,-89.2049844,31,22,0,1,1
34043,"1-25",0.5,0.356606172314953,0.362722277146413,0.019623362957999,0.0531462880042801,"US","Agricultural",-0.00293721981233096,840,34,43,"HUMPHREY",1,39.5535471,-89.4517437,31,22,0,1,1
34043,"26-50",0.5,0.395980156218559,0.380378084534349,0.012227536729751,0.0568124978559193,"US","Agricultural",-0.00250332331976092,840,34,43,"HUMPHREY",1,39.5535471,-89.4517437,31,22,0,1,1
34044,"1-25",0.5,0.451170721679483,0.471243672027968,0.00855075084784906,0.0344289422290526,"US","Urban",0.00204901402602632,840,34,44,"FAIRLAND",1,39.8947071,-88.103613,31,22,0,1,1
34044,"26-50",0.5,0.448126393054648,0.463850880907535,0.00414770882468321,0.0389237909812478,"US","Urban",0.00190498332772492,840,34,44,"FAIRLAND",1,39.8947071,-88.103613,31,22,0,1,1
34046,"1-25",0.5,0.398823376002687,0.41096660241858,0.0393519752753827,0.0351463310331358,"US","Agricultural",-0.0027567827878498,840,34,46,"BRADBURY",1,39.3149204,-88.195176,31,22,0,1,1
34046,"26-50",0.5,0.356670555146589,0.356387954405201,0.0443675501339572,0.0379602514840608,"US","Agricultural",-0.00312778960610004,840,34,46,"BRADBURY",1,39.3149204,-88.195176,31,22,0,1,1
34047,"1-25",0.5,0.382353192014302,0.394233298714538,0.00603704973990862,0.0335608540060762,"US","Urban",0.00191310702098924,840,34,47,"HUMBOLDT",1,39.6153298,-88.3865649,31,22,0,1,1
34047,"26-50",0.5,0.432406872339003,0.405802481214052,0.00564132567399554,0.0355988941408493,"US","Urban",0.00184024626197959,840,34,47,"HUMBOLDT",1,39.6153298,-88.3865649,31,22,0,1,1
34049,"1-25",0.5,0.387841789410388,0.406235195383214,0.0549137130972552,0.0500712787156406,"US","Agricultural",-0.0059146497176744,840,34,49,"COLUMBIA",1,38.3851828,-90.2587326,31,22,0,1,1
34049,"26-50",0.5,0.406671257814221,0.404356530822285,0.0531269764860164,0.0493561733605923,"US","Agricultural",-0.00530264645267756,840,34,49,"COLUMBIA",1,38.3851828,-90.2587326,31,22,0,1,1
34050,"1-25",0.5,0.358597587103817,0.381635109076972,0.050550075778658,0.0413115666301547,"US","Agricultural",-0.00361311311487532,840,34,50,"MASCOUTAH LK",1,38.5256201,-89.8193422,31,22,0,1,1
34050,"26-50",0.5,0.382589775139201,0.389872327391606,0.0484395142976931,0.0464942644691828,"US","Agricultural",-0.0035103610463912,840,34,50,"MASCOUTAH LK",1,38.5256201,-89.8193422,31,22,0,1,1
34051,"1-25",0.5,0.382203826596129,0.383706351276822,0.0411885467790123,0.0410898334764009,"US","Agricultural",-0.00300304917108672,840,34,51,"JAMESTOWN",1,38.6981367,-89.5364836,31,22,0,1,1
34051,"26-50",0.5,0.374581103877381,0.381977547097103,0.0475221101403265,0.0397966370522759,"US","Agricultural",-0.00414841687268448,840,34,51,"JAMESTOWN",1,38.6981367,-89.5364836,31,22,0,1,1
34052,"1-25",0.5,0.391586429697124,0.405962120823839,0.0461530716241949,0.0408431004378012,"US","Agricultural",-0.00344422193185656,840,34,52,"ST MORGAN",1,38.6699717,-89.6602444,31,22,0,1,1
34052,"26-50",0.5,0.410872627369705,0.431178467912473,0.0520030491653137,0.0400161793673727,"US","Agricultural",-0.00552112931503536,840,34,52,"ST MORGAN",1,38.6699717,-89.6602444,31,22,0,1,1
34054,"1-25",0.5,0.412183823396242,0.399976954382241,0.0425047286467692,0.0627093728715317,"US","Agricultural",-0.0021353444031688,840,34,54,"BRNT PRAIRIE",1,38.248185,-88.233672,31,24,0,1,1
34054,"26-50",0.5,0.396982882534724,0.416728545394459,0.0399536297942252,0.0599093357418823,"US","Urban",0.00191751114990657,840,34,54,"BRNT PRAIRIE",1,38.248185,-88.233672,31,24,0,1,1
34055,"1-25",0.5,0.402041002437839,0.384570348194459,0.0200182152627818,0.0449985581501417,"US","Agricultural",-0.00571112587352896,840,34,55,"MT VERNON",1,38.4401577,-88.9703208,31,22,0,1,1
34055,"26-50",0.5,0.383659119835589,0.380725311237553,0.0261771105276071,0.047409893997713,"US","Agricultural",-0.00464076561608168,840,34,55,"MT VERNON",1,38.4401577,-88.9703208,31,22,0,1,1
34056,"1-25",0.5,0.40473173468519,0.403392507818337,0.0372711094060884,0.0428456589181544,"US","Urban",0.00180510267249741,840,34,56,"OLNEY",1,38.70688,-88.1676148,31,22,0,1,1
34056,"26-50",0.5,0.389038076732502,0.361474636256247,0.0352334791310237,0.0486012140859922,"US","Agricultural",-0.00161610765146836,840,34,56,"OLNEY",1,38.70688,-88.1676148,31,22,0,1,1
34059,"1-25",0.5,0.391884991219511,0.383041387129638,0.0445099685785532,0.0510602151986327,"US","Agricultural",-0.00482993855328956,840,34,59,"PULASKI",1,37.2325914,-89.2352685,14,24,0,1,1
34059,"26-50",0.5,0.420939734284727,0.429867091823381,0.0442597350627682,0.0537428767790107,"US","Agricultural",-0.00395867021525628,840,34,59,"PULASKI",1,37.2325914,-89.2352685,14,24,0,1,1
34060,"1-25",0.5,0.393332560082487,0.442894525679735,0.0460098773830519,0.0535748635477415,"US","Agricultural",-0.00380466094371148,840,34,60,"BREMEN",1,37.9708433,-89.7475091,14,24,0,1,1
34060,"26-50",0.5,0.400926577178915,0.390208708755566,0.0455251478180691,0.0529996260555581,"US","Agricultural",-0.0029911316580022,840,34,60,"BREMEN",1,37.9708433,-89.7475091,14,24,0,1,1
34061,"1-25",0.5,0.40831769313058,0.420979676677703,0.0427044613143479,0.0409647937991407,"US","Agricultural",-0.00394917083269096,840,34,61,"BELKNAP",1,37.3198861,-88.9437782,14,24,0,1,1
34061,"26-50",0.5,0.394525145484295,0.404393021457004,0.0448311948569815,0.0419594508173298,"US","Agricultural",-0.00411477694339208,840,34,61,"BELKNAP",1,37.3198861,-88.9437782,14,24,0,1,1
34063,"1-25",0.5,0.36719257458071,0.371332621572886,0.0176347364357686,0.0371934440103837,"US","Agricultural",-0.00244529374671204,840,34,63,"BEAVERDAM LK",1,37.0730417,-88.5193033,14,24,0,1,1
34063,"26-50",0.5,0.398030500071377,0.397604448546408,0.0226174223718219,0.0391282525680168,"US","Agricultural",-0.00182508530599744,840,34,63,"BEAVERDAM LK",1,37.0730417,-88.5193033,14,24,0,1,1
34065,"1-25",0.5,0.408340492344547,0.417523183007169,0.0605116735444888,0.0532599842432437,"US","Urban",0.00159007580199642,840,34,65,"SHANNON",1,42.1401616,-89.7648861,17,22,0,1,1
34065,"26-50",0.5,0.363589971673232,0.374713494888348,0.0595600612174582,0.0536066363343385,"US","Agricultural",-0.00197436025340448,840,34,65,"SHANNON",1,42.1401616,-89.7648861,17,22,0,1,1
34066,"1-25",0.5,0.421773846436731,0.41822276092308,0.0153312081745145,0.0392868140296103,"US","Agricultural",-0.003672008821143,840,34,66,"CALEDONIA",1,42.3994754,-88.9154674,16,22,0,1,1
34066,"26-50",0.5,0.404368366851643,0.402490968628119,0.0132780937225677,0.0323384919939219,"US","Agricultural",-0.00371634243479612,840,34,66,"CALEDONIA",1,42.3994754,-88.9154674,16,22,0,1,1
34067,"1-25",0.5,0.36567062800761,0.364091551895587,0.0310672832999465,0.0272432714036699,"US","Agricultural",-0.00200168272120056,840,34,67,"SHERRARD",1,41.3410603,-90.5307719,32,22,0,1,1
34067,"26-50",0.5,0.398587429669938,0.391345006899059,0.0254895659785551,0.0234748000365047,"US","Agricultural",-0.00247914713993836,840,34,67,"SHERRARD",1,41.3410603,-90.5307719,32,22,0,1,1
34070,"1-25",0.5,0.359810980487179,0.373261159721818,0.0420710435057156,0.0432773252665805,"US","Forest",-0.00324416239466482,840,34,70,"CAMP POINT",1,40.0572405,-91.1273048,31,22,0,1,1
34070,"26-50",0.5,0.396596556408387,0.386333782208528,0.0495543636949126,0.0441225083208555,"US","Forest",-0.00264831226262012,840,34,70,"CAMP POINT",1,40.0572405,-91.1273048,31,22,0,1,1
34071,"1-25",0.5,0.404394408221857,0.401145990735643,0.0291032189144658,0.0513001206010096,"US","Agricultural",-0.005707845944991,840,34,71,"DUNCAN MILLS",1,40.3045239,-90.1357207,31,22,0,1,1
34071,"26-50",0.5,0.385383473852246,0.382112234090364,0.0283184545242958,0.0421695483809011,"US","Agricultural",-0.0033035345989996,840,34,71,"DUNCAN MILLS",1,40.3045239,-90.1357207,31,22,0,1,1
34074,"1-25",0.5,0.422412044957093,0.44501617669482,0.0412517663108914,0.0507938879376404,"US","Agricultural",-0.00317306560168024,840,34,74,"ELDRED",1,39.2888385,-90.550608,31,22,0,1,1
34074,"26-50",0.5,0.371429298708372,0.394539320034572,0.0431939469646394,0.0506976294412791,"US","Agricultural",-0.00297690823184936,840,34,74,"ELDRED",1,39.2888385,-90.550608,31,22,0,1,1
34075,"1-25",0.5,0.367133716826991,0.359879850760267,0.0321628491368229,0.0322429432072981,"US","Agricultural",-0.00310527654674716,840,34,75,"NILWOOD",1,39.3988002,-89.8313118,31,22,0,1,1
34075,"26-50",0.5,0.352583166559664,0.353182913158893,0.0309846242018075,0.0280179894370207,"US","Agricultural",-0.00269231311806112,840,34,75,"NILWOOD",1,39.3988002,-89.8313118,31,22,0,1,1
34076,"1-25",0.5,0.398136901500815,0.407337309000788,0.0457093102528112,0.0380798740346525,"US","Agricultural",-0.0026797413301624,840,34,76,"YALE",1,39.1055838,-88.0246848,31,22,0,1,1
34076,"26-50",0.5,0.45458477353028,0.460914680416141,0.0396728447484686,0.0343367445982368,"US","Agricultural",-0.00278640745188404,840,34,76,"YALE",1,39.1055838,-88.0246848,31,22,0,1,1
34078,"1-25",0.5,0.40733882071284,0.427092133727389,0.0424712887521131,0.0436061476334539,"US","Agricultural",-0.00252985339521676,840,34,78,"DARMSTADT",1,38.320123,-89.7037028,31,22,0,1,1
34078,"26-50",0.5,0.395983356504194,0.442080338532625,0.0358403190486851,0.0440060870852592,"US","Agricultural",-0.00219791182199932,840,34,78,"DARMSTADT",1,38.320123,-89.7037028,31,22,0,1,1
34079,"1-25",0.5,0.371105200687308,0.40272148357413,0.0389472154386996,0.0664744172022059,"US","Agricultural",-0.00298934570560144,840,34,79,"BROWNVILLE",1,38.0393916,-88.2081104,31,24,0,1,1
34079,"26-50",0.5,0.378774526885501,0.372252928289579,0.038746872035504,0.068849924306486,"US","Agricultural",-0.00287923386823292,840,34,79,"BROWNVILLE",1,38.0393916,-88.2081104,31,24,0,1,1
34080,"1-25",0.5,0.390725509781376,0.383909482917396,0.0468176442004924,0.0556443436625652,"US","Agricultural",-0.0029283096288856,840,34,80,"SANDUSKY",1,37.2026548,-89.274296,14,24,0,1,1
34080,"26-50",0.5,0.437243481032513,0.430676044667993,0.0499819451509258,0.0535229966228538,"US","Agricultural",-0.00482193223792268,840,34,80,"SANDUSKY",1,37.2026548,-89.274296,14,24,0,1,1
35005,"1-25",0.5,0.414443919315017,0.419287314946004,0.0447895923361568,0.0289481384951032,"US","Agricultural",-0.0030128366921078,840,35,5,"KEWANNA",1,41.0254887,-86.2808379,16,23,0,1,1
35005,"26-50",0.5,0.379992497845879,0.373091037373444,0.0542108554244607,0.0311297761809483,"US","Agricultural",-0.00226525057080368,840,35,5,"KEWANNA",1,41.0254887,-86.2808379,16,23,0,1,1
35009,"1-25",0.5,0.37793065733112,0.372899215301064,0.0367176059036442,0.0427192305400542,"US","Agricultural",-0.00814971076597404,840,35,9,"ELLIS",1,41.6024567,-84.9394079,16,23,0,1,1
